,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,0.5454545454545454,0.7710280373831776,0.6798029556650246,0.8256880733944955,0.8295964125560538,0.32867132867132864,0.30985915492957744,0.31543624161073824,0.23480432972522897,0.16393442622950818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,0.5867768595041323,0.608786610878661,0.6198083067092651,0.7904929577464789,0.6949152542372882,0.3810178817056396,0.3613086770981508,0.31983805668016196,0.2714609653385164,0.14623172103487064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,0.5722543352601156,0.6515373352855052,0.7142857142857143,0.8081805359661495,0.7352572145545797,0.4163934426229508,0.3441762854144806,0.3032069970845481,0.26927754804183895,0.1480820695807315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,0.6398779247202442,0.7254901960784313,0.8106637649619152,0.8419282511210763,0.9143446852425181,0.4819277108433735,0.3699851411589896,0.3258670520231214,0.28420870767104356,0.15476190476190477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.0,0.8504504504504504,0.8788732394366198,1.0525783619817999,1.1962513781697905,1.2142025611175786,0.9019963702359347,0.6079869600651997,0.4221930400525279,0.39055244195356287,0.20387811634349032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.2306306306306307,1.1883936080740118,1.304022450888681,1.4372623574144487,1.6259298618490967,1.171132238547969,0.9520697167755992,0.7235939643347051,0.5211786372007366,0.34714003944773175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,1.5397676496872208,1.6589147286821706,1.7900497512437812,2.0316326530612243,2.08719646799117,1.6170616113744076,1.3979763912310286,1.2035661218424962,0.8491728835549789,0.52218782249742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.8097199341021417,1.934782608695652,2.074766355140187,2.1608980355472402,2.3386295928500496,1.8781115879828325,1.4072272411396802,1.247443762781186,1.0317620005748778,0.6973816717019133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,0.5903919089759798,0.6266156055528961,0.677007299270073,0.7443278848499634,0.719943754394188,0.5478220788200046,0.48253696164559673,0.40931780366056575,0.3728054551931199,0.24308987735676368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,0.5446592065106816,0.611072179397337,0.6635576282478348,0.7314232471465176,0.7246013667425968,0.5357598978288634,0.47926752262681543,0.4435467582306605,0.36325790968753063,0.22794382427079582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,0.538183365241438,0.6170114942528736,0.6948928287906854,0.7778346557460968,0.7114673242909988,0.46133567662565905,0.46026123533318575,0.40312432197873727,0.33595895735088355,0.22072419106317412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,0.5581025873808443,0.5823321554770318,0.6916624300965938,0.7775371287128713,0.715622563036132,0.49924774322968907,0.42527395663324785,0.37911464245175935,0.30425713980104824,0.2079708678939915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,0.5550637854725332,0.6231430805316653,0.6558650241028388,0.7522388059701492,0.7097960548311602,0.4967550027041644,0.4220629639109291,0.3780278933202838,0.3022508038585209,0.1937513560425255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,0.7128412537917088,0.8029327610872675,0.8881067061874769,0.9460596786534048,0.9643788010425717,0.7287543655413271,0.40391410709431913,0.34835837506956036,0.3271345188000543,0.1767104666968736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.3266149870801034,1.422851041110518,1.4741758241758243,1.5827132226674299,1.8346849656893325,2.7484220018034264,1.3061946902654866,0.6602302265131823,0.5992157577968266,0.38540290620871864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,2.6121057118499573,2.6946160635481022,2.777676950998185,3.098790322580645,3.2517140058765914,5.005457025920873,4.854294478527607,2.27931488801054,0.9960832313341493,0.8172987974098057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,6.011627906976744,6.150300601202405,6.730397422126745,6.7502656748140275,8.202233250620347,11.0,12.584837545126353,13.993478260869566,4.882491880720401,1.4954594987286596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,3518.0,3386.0,3438.0,3445.0,3570.0,3538.0,3566.0,3558.0,12887.0,1866.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0

