items,11
1,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,7.434944237918216
18,10.594795539033457
19,8.364312267657994
2,0.0
20,8.921933085501859
21,38.47583643122677
22,26.20817843866171
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
